query,date,rank
crisis,2021-05-25,2357
crisis,2021-05-26,1925
crisis,2021-05-27,2036
crisis,2021-05-28,2067
crisis,2021-05-29,2418
crisis,2021-05-30,2345.5
crisis,2021-05-31,2000
crisis,2021-06-01,2258
crisis,2021-06-02,1740
crisis,2021-06-03,2156
crisis,2021-06-04,1855.5
crisis,2021-06-05,2187
crisis,2021-06-06,2329.5
crisis,2021-06-07,1694
crisis,2021-06-08,1631
crisis,2021-06-09,1782
crisis,2021-06-10,1738
crisis,2021-06-11,1744.5
crisis,2021-06-12,803
crisis,2021-06-13,2227
crisis,2021-06-14,2049.5
crisis,2021-06-15,2051
crisis,2021-06-16,2114
crisis,2021-06-17,1672.5
crisis,2021-06-18,2232
crisis,2021-06-19,2449
crisis,2021-06-20,2507.5
crisis,2021-06-21,2270
crisis,2021-06-22,2274
crisis,2021-06-23,2304
crisis,2021-06-24,1939.5
crisis,2021-06-25,1260
crisis,2021-06-26,2040
crisis,2021-06-27,2082
crisis,2021-06-28,1982
crisis,2021-06-29,1963
crisis,2021-06-30,1764
crisis,2021-07-01,2181.5
crisis,2021-07-02,1986
crisis,2021-07-03,2091
crisis,2021-07-04,2561.5
crisis,2021-07-05,2650
crisis,2021-07-06,2290
crisis,2021-07-07,2061
crisis,2021-07-08,1719
crisis,2021-07-09,2185
crisis,2021-07-10,2330
crisis,2021-07-11,1591
crisis,2021-07-12,1746
crisis,2021-07-13,1850
crisis,2021-07-14,1716
crisis,2021-07-15,1777
crisis,2021-07-16,1344
crisis,2021-07-17,1723
crisis,2021-07-18,2090.5
crisis,2021-07-19,1913.5
crisis,2021-07-20,1859.5
crisis,2021-07-21,1873
crisis,2021-07-22,2178
crisis,2021-07-23,2042
crisis,2021-07-24,2213
crisis,2021-07-25,2439
crisis,2021-07-26,2116
crisis,2021-07-27,2170
crisis,2021-07-28,2053.5
crisis,2021-07-29,2110
crisis,2021-07-30,1920
crisis,2021-07-31,1954
crisis,2021-08-01,1976
crisis,2021-08-02,1777
crisis,2021-08-03,1899
crisis,2021-08-04,1817
crisis,2021-08-05,1950
crisis,2021-08-06,1584
crisis,2021-08-07,2265.5
crisis,2021-08-08,2066
crisis,2021-08-09,951
crisis,2021-08-10,1041
crisis,2021-08-11,1417
crisis,2021-08-12,1443
crisis,2021-08-13,1321.5
crisis,2021-08-14,1413
crisis,2021-08-15,1173
crisis,2021-08-16,971
crisis,2021-08-17,1132.5
crisis,2021-08-18,1074
crisis,2021-08-19,1018
crisis,2021-08-20,1351
crisis,2021-08-21,1515
crisis,2021-08-22,1699
crisis,2021-08-23,1822
crisis,2021-08-24,1290
crisis,2021-08-25,1229
crisis,2021-08-26,1607
crisis,2021-08-27,1444
crisis,2021-08-28,1688
crisis,2021-08-29,1785
crisis,2021-08-30,1758
crisis,2021-08-31,1716
crisis,2021-09-01,1799
crisis,2021-09-02,1554
crisis,2021-09-03,1595.5
crisis,2021-09-04,1982.5
crisis,2021-09-05,1872
crisis,2021-09-06,1946
crisis,2021-09-07,1643
crisis,2021-09-08,1697
crisis,2021-09-09,1970.5
crisis,2021-09-10,2067
crisis,2021-09-11,2548
crisis,2021-09-12,2881
crisis,2021-09-13,1946
crisis,2021-09-14,1866
crisis,2021-09-15,1709
crisis,2021-09-16,1477
crisis,2021-09-17,1193
crisis,2021-09-18,1395
crisis,2021-09-19,1586.5
crisis,2021-09-20,1257
crisis,2021-09-21,1080
crisis,2021-09-22,1157
crisis,2021-09-23,1207
crisis,2021-09-24,1097
crisis,2021-09-25,1239
crisis,2021-09-26,1432
crisis,2021-09-27,1241
crisis,2021-09-28,1041.5
crisis,2021-09-29,1240
crisis,2021-09-30,1465
crisis,2021-10-01,1556
crisis,2021-10-02,1915
crisis,2021-10-03,1546
crisis,2021-10-04,1693
crisis,2021-10-05,1734
crisis,2021-10-06,1461
crisis,2021-10-07,1391
crisis,2021-10-08,1507
crisis,2021-10-09,1847
crisis,2021-10-10,1336
crisis,2021-10-11,1252
crisis,2021-10-12,1394
crisis,2021-10-13,1434
crisis,2021-10-14,1358
crisis,2021-10-15,1147
crisis,2021-10-16,1484.5
crisis,2021-10-17,1861
Corona,2018-01-02,86654
Corona,2018-01-03,77189
Corona,2018-01-04,62518.5
Corona,2018-01-05,63484
Corona,2018-01-06,66461
Corona,2018-01-07,33327.5
Corona,2018-01-08,37924.5
Corona,2018-01-09,43242
Corona,2018-01-10,58369
Corona,2018-01-11,88107.5
Corona,2018-01-12,61217
Corona,2018-01-13,86090
Corona,2018-01-14,78532.5
Corona,2018-01-15,74265
Corona,2018-01-16,77559
Corona,2018-01-17,76996.5
Corona,2018-01-18,72968
Corona,2018-01-19,69186.5
Corona,2018-01-20,71695.5
Corona,2018-01-21,72599.5
Corona,2018-01-22,80186.5
Corona,2018-01-23,68092
Corona,2018-01-24,57103
Corona,2018-01-25,70436
Corona,2018-01-26,72028
Corona,2018-01-27,58672
Corona,2018-01-28,68927.5
Corona,2018-01-29,80305
Corona,2018-01-30,83627
Corona,2018-01-31,97086.5
Corona,2018-02-01,68844.5
Corona,2018-02-02,72396.5
Corona,2018-02-03,69995.5
Corona,2018-02-04,93105.5
Corona,2018-02-05,95246.5
Corona,2018-02-06,82887.5
Corona,2018-02-07,67411.5
Corona,2018-02-08,86901.5
Corona,2018-02-09,34603.5
Corona,2018-02-10,21590.5
Corona,2018-02-11,53344.5
Corona,2018-02-12,68867
Corona,2018-02-13,75526.5
Corona,2018-02-14,36186.5
Corona,2018-02-15,42535
Corona,2018-02-16,66950
Corona,2018-02-17,75009.5
Corona,2018-02-18,96378.5
Corona,2018-02-19,85736.5
Corona,2018-02-20,74568
Corona,2018-02-21,83454.5
Corona,2018-02-22,81297
Corona,2018-02-23,80623.5
Corona,2018-02-24,72978.5
Corona,2018-02-25,92616.5
Corona,2018-02-26,85841
Corona,2018-02-27,89937.5
Corona,2018-02-28,64131
Corona,2018-03-01,61027
Corona,2018-03-02,62379.5
Corona,2018-03-03,53279.5
Corona,2018-03-04,78836
Corona,2018-03-05,70612.5
Corona,2018-03-06,30228.5
Corona,2018-03-07,57628
Corona,2018-03-08,71248
Corona,2018-03-09,55814.5
Corona,2018-03-10,40986.5
Corona,2018-03-11,43568
Corona,2018-03-12,67812
Corona,2018-03-13,90430.5
Corona,2018-03-14,70573.5
Corona,2018-03-15,74212.5
Corona,2018-03-16,61571
Corona,2018-03-17,57383
Corona,2018-03-18,56575
Corona,2018-03-19,64595
Corona,2018-03-20,69767
Corona,2018-03-21,73412.5
Corona,2018-03-22,62506.5
Corona,2018-03-23,66775.5
Corona,2018-03-24,74728.5
Corona,2018-03-25,73306
Corona,2018-03-26,82661.5
Corona,2018-03-27,78255
Corona,2018-03-28,82036
Corona,2018-03-29,64062
Corona,2018-03-30,63308.5
Corona,2018-03-31,62534.5
Corona,2018-04-01,72994.5
Corona,2018-04-02,94462.5
Corona,2018-04-03,75207
Corona,2018-04-04,63512
Corona,2018-04-05,71487.5
Corona,2018-04-06,89175
Corona,2018-04-07,74047.5
Corona,2018-04-08,91487.5
Corona,2018-04-09,72242
Corona,2018-04-10,57761.5
Corona,2018-04-11,57333
Corona,2018-04-12,36790
Corona,2018-04-13,51199
Corona,2018-04-14,54369.5
Corona,2018-04-15,59329
Corona,2018-04-16,70826.5
Corona,2018-04-17,90409.5
Corona,2018-04-18,66402
Corona,2018-04-19,73936.5
Corona,2018-04-20,73805
Corona,2018-04-21,75193.5
Corona,2018-04-22,45173.5
Corona,2018-04-23,60753.5
Corona,2018-04-24,89338
Corona,2018-04-25,74677
Corona,2018-04-26,35645.5
Corona,2018-04-27,44536
Corona,2018-04-28,45643
Corona,2018-04-29,87169
Corona,2018-04-30,47417.5
Corona,2018-05-01,58778.5
Corona,2018-05-02,67252
Corona,2018-05-03,61012
Corona,2018-05-04,41548
Corona,2018-05-05,26787.5
Corona,2018-05-06,55367.5
Corona,2018-05-07,65040.5
Corona,2018-05-08,67138.5
Corona,2018-05-09,59805.5
Corona,2018-05-10,36220
Corona,2018-05-11,18316.5
Corona,2018-05-12,30228
Corona,2018-05-13,37232
Corona,2018-05-14,47245
Corona,2018-05-15,68149
Corona,2018-05-16,57967
Corona,2018-05-17,40628.5
Corona,2018-05-18,51770
Corona,2018-05-19,64512
Corona,2018-05-20,82696.5
Corona,2018-05-21,84585.5
Corona,2018-05-22,56588.5
Corona,2018-05-23,58725
Corona,2018-05-24,58666
Corona,2018-05-25,61704
Corona,2018-05-26,67281.5
Corona,2018-05-27,71926
Corona,2018-05-28,38243.5
Corona,2018-05-29,59732.5
Corona,2018-05-30,55810.5
Corona,2018-05-31,54100
Corona,2018-06-01,56215
Corona,2018-06-02,59678
Corona,2018-06-03,62968
Corona,2018-06-04,61833.5
Corona,2018-06-05,73080.5
Corona,2018-06-06,100078.5
Corona,2018-06-07,78772
Corona,2018-06-08,72385
Corona,2018-06-09,59170.5
Corona,2018-06-10,81192.5
Corona,2018-06-11,80811
Corona,2018-06-12,60418.5
Corona,2018-06-13,45958.5
Corona,2018-06-14,45128.5
Corona,2018-06-15,50913
Corona,2018-06-16,34493
Corona,2018-06-17,41857.5
Corona,2018-06-18,62752
Corona,2018-06-19,70113
Corona,2018-06-20,51874
Corona,2018-06-21,70125.5
Corona,2018-06-22,97839.5
Corona,2018-06-23,61553.5
Corona,2018-06-24,68835.5
Corona,2018-06-25,67581.5
Corona,2018-06-26,64210.5
Corona,2018-06-27,66224.5
Corona,2018-06-28,89783.5
Corona,2018-06-29,50034.5
Corona,2018-06-30,47536.5
Corona,2018-07-01,13421.5
Corona,2018-07-02,21799.5
Corona,2018-07-03,36721.5
Corona,2018-07-04,41011.5
Corona,2018-07-05,46028
Corona,2018-07-06,61152
Corona,2018-07-07,60040.5
Corona,2018-07-08,71357.5
Corona,2018-07-09,71381.5
Corona,2018-07-10,65248.5
Corona,2018-07-11,67874
Corona,2018-07-12,71175.5
Corona,2018-07-13,61506.5
Corona,2018-07-14,79467.5
Corona,2018-07-15,85053
Corona,2018-07-16,98714
Corona,2018-07-17,89365.5
Corona,2018-07-18,80772.5
Corona,2018-07-19,38012
Corona,2018-07-20,43355
Corona,2018-07-21,76997.5
Corona,2018-07-22,86181
Corona,2018-07-23,87851
Corona,2018-07-24,88391
Corona,2018-07-25,85752
Corona,2018-07-26,73800
Corona,2018-07-27,55316.5
Corona,2018-07-28,57494.5
Corona,2018-07-29,58960.5
Corona,2018-07-30,77850
Corona,2018-07-31,63680.5
Corona,2018-08-01,76006
Corona,2018-08-02,57021
Corona,2018-08-03,71032.5
Corona,2018-08-04,92489.5
Corona,2018-08-05,56316
Corona,2018-08-06,51808.5
Corona,2018-08-07,48826.5
Corona,2018-08-08,46345.5
Corona,2018-08-09,57739
Corona,2018-08-10,50199.5
Corona,2018-08-11,51867.5
Corona,2018-08-12,36817
Corona,2018-08-13,62042.5
Corona,2018-08-14,73854.5
Corona,2018-08-15,34651
Corona,2018-08-16,40307
Corona,2018-08-17,52982
Corona,2018-08-18,61814.5
Corona,2018-08-19,67006
Corona,2018-08-20,64316
Corona,2018-08-21,31514
Corona,2018-08-22,23415.5
Corona,2018-08-23,31717
Corona,2018-08-24,47477
Corona,2018-08-25,58122.5
Corona,2018-08-26,75470
Corona,2018-08-27,73870.5
Corona,2018-08-28,61060.5
Corona,2018-08-29,79254.5
Corona,2018-08-30,47335
Corona,2018-08-31,51071
Corona,2018-09-01,47277.5
Corona,2018-09-02,36313.5
Corona,2018-09-03,42421
Corona,2018-09-04,68175.5
Corona,2018-09-05,78573
Corona,2018-09-06,67360
Corona,2018-09-07,72122.5
Corona,2018-09-08,80674
Corona,2018-09-09,64188.5
Corona,2018-09-10,91361.5
Corona,2018-09-11,82986.5
Corona,2018-09-12,69219.5
Corona,2018-09-13,41215
Corona,2018-09-14,58826.5
Corona,2018-09-15,64873.5
Corona,2018-09-16,91645.5
Corona,2018-09-17,82419.5
Corona,2018-09-18,68391
Corona,2018-09-19,72463.5
Corona,2018-09-20,43930.5
Corona,2018-09-21,69804.5
Corona,2018-09-22,54936.5
Corona,2018-09-23,66852.5
Corona,2018-09-24,52207.5
Corona,2018-09-25,69616
Corona,2018-09-26,94803.5
Corona,2018-09-27,75962
Corona,2018-09-28,75137.5
Corona,2018-09-29,68888.5
Corona,2018-09-30,70383.5
Corona,2018-10-01,83288
Corona,2018-10-02,103087.5
Corona,2018-10-03,90037
Corona,2018-10-04,68711
Corona,2018-10-05,72555.5
Corona,2018-10-06,73357
Corona,2018-10-07,64211.5
Corona,2018-10-08,73122
Corona,2018-10-09,82320.5
Corona,2018-10-10,85446
Corona,2018-10-11,76269
Corona,2018-10-12,71109
Corona,2018-10-13,71387
Corona,2018-10-14,58616
Corona,2018-10-15,80253
Corona,2018-10-16,96077.5
Corona,2018-10-17,63304.5
Corona,2018-10-18,68800.5
Corona,2018-10-19,75188
Corona,2018-10-20,68250
Corona,2018-10-21,81098.5
Corona,2018-10-22,67309
Corona,2018-10-23,75615
Corona,2018-10-24,62526.5
Corona,2018-10-25,78762.5
Corona,2018-10-26,76807.5
Corona,2018-10-27,83495.5
Corona,2018-10-28,79307
Corona,2018-10-29,109747.5
Corona,2018-10-30,93088
Corona,2018-10-31,89736.5
Corona,2018-11-01,86498
Corona,2018-11-02,74309
Corona,2018-11-03,31605
Corona,2018-11-04,56252
Corona,2018-11-05,35259.5
Corona,2018-11-06,55010.5
Corona,2018-11-07,66029
Corona,2018-11-08,74878.5
Corona,2018-11-09,71783.5
Corona,2018-11-10,62511.5
Corona,2018-11-11,72732.5
Corona,2018-11-12,82394.5
Corona,2018-11-13,74565.5
Corona,2018-11-14,63637
Corona,2018-11-15,70145.5
Corona,2018-11-16,22492.5
Corona,2018-11-17,45536
Corona,2018-11-18,54485.5
Corona,2018-11-19,69123
Corona,2018-11-20,72917.5
Corona,2018-11-21,80135.5
Corona,2018-11-22,71157
Corona,2018-11-23,85212
Corona,2018-11-24,75748.5
Corona,2018-11-25,62738
Corona,2018-11-26,75051.5
Corona,2018-11-27,75419.5
Corona,2018-11-28,57317.5
Corona,2018-11-29,49241
Corona,2018-11-30,73261.5
Corona,2018-12-01,51773
Corona,2018-12-02,46012
Corona,2018-12-03,53764
Corona,2018-12-04,61427
Corona,2018-12-05,64991
Corona,2018-12-06,67329.5
Corona,2018-12-07,77030.5
Corona,2018-12-08,69995.5
Corona,2018-12-09,64778.5
Corona,2018-12-10,27606
Corona,2018-12-11,3479
Corona,2018-12-12,6110
Corona,2018-12-13,18601
Corona,2018-12-14,31362
Corona,2018-12-15,32001.5
Corona,2018-12-16,51175
Corona,2018-12-17,79740.5
Corona,2018-12-18,63092.5
Corona,2018-12-19,88397.5
Corona,2018-12-20,75558
Corona,2018-12-21,92451
Corona,2018-12-22,81136
Corona,2018-12-23,96072
Corona,2018-12-24,76896
Corona,2018-12-25,70911.5
Corona,2018-12-26,68687.5
Corona,2018-12-27,72657.5
Corona,2018-12-28,70938.5
Corona,2018-12-29,81255
Corona,2018-12-30,84147.5
Corona,2018-12-31,96319.5
Corona,2019-01-01,88206
Corona,2019-01-02,95610.5
Corona,2019-01-03,94804.5
Corona,2019-01-04,86878
Corona,2019-01-05,93598
Corona,2019-01-06,112645
Corona,2019-01-07,74865
Corona,2019-01-08,80040
Corona,2019-01-09,77290
Corona,2019-01-10,97263.5
Corona,2019-01-11,2988
Corona,2019-01-12,4601
Corona,2019-01-13,12669.5
Corona,2019-01-14,34514
Corona,2019-01-15,34958.5
Corona,2019-01-16,54932.5
Corona,2019-01-17,44083
Corona,2019-01-18,24267
Corona,2019-01-19,37602
Corona,2019-01-20,63914
Corona,2019-01-21,29008.5
Corona,2019-01-22,21931.5
Corona,2019-01-23,58218.5
Corona,2019-01-24,35261
Corona,2019-01-25,45715.5
Corona,2019-01-26,58356.5
Corona,2019-01-27,67631.5
Corona,2019-01-28,77716.5
Corona,2019-01-29,73469.5
Corona,2019-01-30,61533.5
Corona,2019-01-31,35720
Corona,2019-02-01,69903
Corona,2019-02-02,62433.5
Corona,2019-02-03,59631
Corona,2019-02-04,18959
Corona,2019-02-05,5694.5
Corona,2019-02-06,20883.5
Corona,2019-02-07,51531.5
Corona,2019-02-08,66639.5
Corona,2019-02-09,72181
Corona,2019-02-10,85428
Corona,2019-02-11,83678.5
Corona,2019-02-12,75683
Corona,2019-02-13,61699.5
Corona,2019-02-14,47579
Corona,2019-02-15,65175
Corona,2019-02-16,52770
Corona,2019-02-17,87740.5
Corona,2019-02-18,76216
Corona,2019-02-19,89953
Corona,2019-02-20,105280.5
Corona,2019-02-21,81220
Corona,2019-02-22,67652.5
Corona,2019-02-23,88039
Corona,2019-02-24,42449.5
Corona,2019-02-25,58217.5
Corona,2019-02-26,62318.5
Corona,2019-02-27,81425.5
Corona,2019-02-28,68062.5
Corona,2019-03-01,59056.5
Corona,2019-03-02,63327
Corona,2019-03-03,75655.5
Corona,2019-03-04,49290
Corona,2019-03-05,53350
Corona,2019-03-06,48819
Corona,2019-03-07,71229.5
Corona,2019-03-08,76749
Corona,2019-03-09,70740
Corona,2019-03-10,100364
Corona,2019-03-11,75885
Corona,2019-03-12,68624
Corona,2019-03-13,75047.5
Corona,2019-03-14,47083.5
Corona,2019-03-15,52904.5
Corona,2019-03-16,44159
Corona,2019-03-17,39471
Corona,2019-03-18,24443.5
Corona,2019-03-19,18729
Corona,2019-03-20,18548.5
Corona,2019-03-21,13691
Corona,2019-03-22,17319
Corona,2019-03-23,20393
Corona,2019-03-24,46230
Corona,2019-03-25,54564.5
Corona,2019-03-26,53327
Corona,2019-03-27,71884
Corona,2019-03-28,56475
Corona,2019-03-29,62156.5
Corona,2019-03-30,56270
Corona,2019-03-31,77589.5
Corona,2019-04-01,73007.5
Corona,2019-04-02,65945.5
Corona,2019-04-03,66373.5
Corona,2019-04-04,64700
Corona,2019-04-05,58283.5
Corona,2019-04-06,56378
Corona,2019-04-07,80598
Corona,2019-04-08,69803
Corona,2019-04-09,60239.5
Corona,2019-04-10,73622
Corona,2019-04-11,79733.5
Corona,2019-04-12,92728.5
Corona,2019-04-13,76119.5
Corona,2019-04-14,56347
Corona,2019-04-15,91215.5
Corona,2019-04-16,79379.5
Corona,2019-04-17,62756
Corona,2019-04-18,69504.5
Corona,2019-04-19,77576
Corona,2019-04-20,61722
Corona,2019-04-21,95967
Corona,2019-04-22,70228.5
Corona,2019-04-23,45585
Corona,2019-04-24,50975.5
Corona,2019-04-25,49759.5
Corona,2019-04-26,58033
Corona,2019-04-27,76547.5
Corona,2019-04-28,71292.5
Corona,2019-04-29,93284
Corona,2019-04-30,66721
Corona,2019-05-01,62528.5
Corona,2019-05-02,70742
Corona,2019-05-03,64262
Corona,2019-05-04,46377
Corona,2019-05-05,39873
Corona,2019-05-06,62856.5
Corona,2019-05-07,86422
Corona,2019-05-08,60384.5
Corona,2019-05-09,79620.5
Corona,2019-05-10,59571.5
Corona,2019-05-11,48158
Corona,2019-05-12,51096.5
Corona,2019-05-13,68291.5
Corona,2019-05-14,77482
Corona,2019-05-15,83892
Corona,2019-05-16,70158.5
Corona,2019-05-17,85422.5
Corona,2019-05-18,75189.5
Corona,2019-05-19,67840
Corona,2019-05-20,79782.5
Corona,2019-05-21,78064.5
Corona,2019-05-22,68416
Corona,2019-05-23,76295.5
Corona,2019-05-24,47573
Corona,2019-05-25,38936
Corona,2019-05-26,70069
Corona,2019-05-27,80336.5
Corona,2019-05-28,81350.5
Corona,2019-05-29,39173
Corona,2019-05-30,37722.5
Corona,2019-05-31,41318
Corona,2019-06-01,63216
Corona,2019-06-02,59294
Corona,2019-06-03,47469
Corona,2019-06-04,45942
Corona,2019-06-05,86335
Corona,2019-06-06,75139.5
Corona,2019-06-07,33647.5
Corona,2019-06-08,25383
Corona,2019-06-09,80713
Corona,2019-06-10,98334
Corona,2019-06-11,75860
Corona,2019-06-12,79406
Corona,2019-06-13,69454.5
Corona,2019-06-14,41202
Corona,2019-06-15,11564
Corona,2019-06-16,29853
Corona,2019-06-17,21238.5
Corona,2019-06-18,42425.5
Corona,2019-06-19,47482
Corona,2019-06-20,65806
Corona,2019-06-21,53440
Corona,2019-06-22,42961.5
Corona,2019-06-23,46014
Corona,2019-06-24,48477.5
Corona,2019-06-25,54248.5
Corona,2019-06-26,58841
Corona,2019-06-27,38306.5
Corona,2019-06-28,25058.5
Corona,2019-06-29,49490.5
Corona,2019-06-30,44173.5
Corona,2019-07-01,52138
Corona,2019-07-02,72493
Corona,2019-07-03,81354
Corona,2019-07-04,69013.5
Corona,2019-07-05,58983.5
Corona,2019-07-06,64671.5
Corona,2019-07-07,68173.5
Corona,2019-07-08,51745.5
Corona,2019-07-09,82251
Corona,2019-07-10,84488
Corona,2019-07-11,90871
Corona,2019-07-12,79028
Corona,2019-07-13,42854
Corona,2019-07-14,64931
Corona,2019-07-15,73388.5
Corona,2019-07-16,93610.5
Corona,2019-07-17,60832
Corona,2019-07-18,71752
Corona,2019-07-19,55868.5
Corona,2019-07-20,70783.5
Corona,2019-07-21,78494
Corona,2019-07-22,80398
Corona,2019-07-23,97153.5
Corona,2019-07-24,63448
Corona,2019-07-25,33231
Corona,2019-07-26,64384
Corona,2019-07-27,71090
Corona,2019-07-28,74278
Corona,2019-07-29,93130.5
Corona,2019-07-30,86317.5
Corona,2019-07-31,90521
Corona,2019-08-01,74795
Corona,2019-08-02,64253.5
Corona,2019-08-03,76960.5
Corona,2019-08-04,80853
Corona,2019-08-05,77887.5
Corona,2019-08-06,67580
Corona,2019-08-07,74739
Corona,2019-08-08,88943
Corona,2019-08-09,86879.5
Corona,2019-08-10,89459
Corona,2019-08-11,88263.5
Corona,2019-08-12,78148
Corona,2019-08-13,94924
Corona,2019-08-14,99776
Corona,2019-08-15,59378
Corona,2019-08-16,68071
Corona,2019-08-17,72583.5
Corona,2019-08-18,94351.5
Corona,2019-08-19,104965
Corona,2019-08-20,74367
Corona,2019-08-21,80122
Corona,2019-08-22,91950.5
Corona,2019-08-23,70684
Corona,2019-08-24,59515
Corona,2019-08-25,85209
Corona,2019-08-26,57406.5
Corona,2019-08-27,59153
Corona,2019-08-28,65446
Corona,2019-08-29,69441.5
Corona,2019-08-30,66963.5
Corona,2019-08-31,71716.5
Corona,2019-09-01,95053
Corona,2019-09-02,96341
Corona,2019-09-03,70354.5
Corona,2019-09-04,44395
Corona,2019-09-05,65415.5
Corona,2019-09-06,21506
Corona,2019-09-07,20362
Corona,2019-09-08,57574
Corona,2019-09-09,70411
Corona,2019-09-10,73994.5
Corona,2019-09-11,91054
Corona,2019-09-12,93394.5
Corona,2019-09-13,78448
Corona,2019-09-14,90970.5
Corona,2019-09-15,79335
Corona,2019-09-16,80433.5
Corona,2019-09-17,38497
Corona,2019-09-18,89823
Corona,2019-09-19,76862.5
Corona,2019-09-20,54108
Corona,2019-09-21,75904.5
Corona,2019-09-22,40491
Corona,2019-09-23,70074
Corona,2019-09-24,78316.5
Corona,2019-09-25,52838.5
Corona,2019-09-26,58559.5
Corona,2019-09-27,61585.5
Corona,2019-09-28,46342
Corona,2019-09-29,60781.5
Corona,2019-09-30,84408
Corona,2019-10-01,102258.5
Corona,2019-10-02,80078.5
Corona,2019-10-03,48642
Corona,2019-10-04,65295.5
Corona,2019-10-05,58785
Corona,2019-10-06,39181
Corona,2019-10-07,55501.5
Corona,2019-10-08,83100.5
Corona,2019-10-09,76407.5
Corona,2019-10-10,71442
Corona,2019-10-11,79126
Corona,2019-10-12,59701
Corona,2019-10-13,62862.5
Corona,2019-10-14,101206.5
Corona,2019-10-15,72084
Corona,2019-10-16,76265
Corona,2019-10-17,76788.5
Corona,2019-10-18,89521.5
Corona,2019-10-19,94097.5
Corona,2019-10-20,72580
Corona,2019-10-21,99847
Corona,2019-10-22,96516.5
Corona,2019-10-23,114086
Corona,2019-10-24,70857.5
Corona,2019-10-25,65659
Corona,2019-10-26,63416
Corona,2019-10-27,104610
Corona,2019-10-28,92529.5
Corona,2019-10-29,46033.5
Corona,2019-10-30,74019
Corona,2019-10-31,89647.5
Corona,2019-11-01,77730.5
Corona,2019-11-02,73779.5
Corona,2019-11-03,103633
Corona,2019-11-04,86033
Corona,2019-11-05,86882
Corona,2019-11-06,75585.5
Corona,2019-11-07,67287.5
Corona,2019-11-08,48669.5
Corona,2019-11-09,59077.5
Corona,2019-11-10,84182.5
Corona,2019-11-11,88015.5
Corona,2019-11-12,100106
Corona,2019-11-13,89128.5
Corona,2019-11-14,91138.5
Corona,2019-11-15,79842.5
Corona,2019-11-16,59187.5
Corona,2019-11-17,37329
Corona,2019-11-18,47151.5
Corona,2019-11-19,62214
Corona,2019-11-20,64191.5
Corona,2019-11-21,76452.5
Corona,2019-11-22,55740.5
Corona,2019-11-23,73002.5
Corona,2019-11-24,102147
Corona,2019-11-25,69012.5
Corona,2019-11-26,82654.5
Corona,2019-11-27,76425.5
Corona,2019-11-28,66480
Corona,2019-11-29,59713.5
Corona,2019-11-30,46866.5
Corona,2019-12-01,66364.5
Corona,2019-12-02,81308.5
Corona,2019-12-03,83582.5
Corona,2019-12-04,109231
Corona,2019-12-05,40388
Corona,2019-12-06,48633
Corona,2019-12-07,60780
Corona,2019-12-08,75434.5
Corona,2019-12-09,117201
Corona,2019-12-10,85970
Corona,2019-12-11,74161.5
Corona,2019-12-12,83282
Corona,2019-12-13,87525.5
Corona,2019-12-14,51090
Corona,2019-12-15,35738
Corona,2019-12-16,70046
Corona,2019-12-17,61830
Corona,2019-12-18,64235.5
Corona,2019-12-19,69394.5
Corona,2019-12-20,19492
Corona,2019-12-21,5837.5
Corona,2019-12-22,6564.5
Corona,2019-12-23,33944.5
Corona,2019-12-24,59389
Corona,2019-12-25,54043
Corona,2019-12-26,69170
Corona,2019-12-27,79147.5
Corona,2019-12-28,82002.5
Corona,2019-12-29,71491.5
Corona,2019-12-30,70200
Corona,2019-12-31,82565
Corona,2020-01-01,99223
Corona,2020-01-02,86314.5
Corona,2020-01-03,63281.5
Corona,2020-01-04,79155.5
Corona,2020-01-05,83189.5
Corona,2020-01-06,92299.5
Corona,2020-01-07,40925
Corona,2020-01-08,51283
Corona,2020-01-09,81633.5
Corona,2020-01-10,44250
Corona,2020-01-11,42101
Corona,2020-01-12,49917.5
Corona,2020-01-13,82777
Corona,2020-01-14,75804.5
Corona,2020-01-15,63916
Corona,2020-01-16,73660
Corona,2020-01-17,58656.5
Corona,2020-01-18,63000
Corona,2020-01-19,60434.5
Corona,2020-01-20,59812
Corona,2020-01-21,29351.5
Corona,2020-01-22,18922.5
Corona,2020-01-23,11848
Corona,2020-01-24,6501
Corona,2020-01-25,2009
Corona,2020-01-26,3941
Corona,2020-01-27,4591
Corona,2020-01-28,2932
Corona,2020-01-29,2601
Corona,2020-01-30,2365
Corona,2020-01-31,2009
Corona,2020-02-01,2985.5
Corona,2020-02-02,2430
Corona,2020-02-03,5286
Corona,2020-02-04,7176
Corona,2020-02-05,9036.5
Corona,2020-02-06,7774
Corona,2020-02-07,8512.5
Corona,2020-02-08,7839
Corona,2020-02-09,6377.5
Corona,2020-02-10,7627
Corona,2020-02-11,8014
Corona,2020-02-12,2927
Corona,2020-02-13,5153
Corona,2020-02-14,7845
Corona,2020-02-15,10436
Corona,2020-02-16,11641.5
Corona,2020-02-17,11100
Corona,2020-02-18,9040
Corona,2020-02-19,8833
Corona,2020-02-20,10895.5
Corona,2020-02-21,8545.5
Corona,2020-02-22,9295.5
Corona,2020-02-23,6240.5
Corona,2020-02-24,5598
Corona,2020-02-25,3166
Corona,2020-02-26,2346.5
Corona,2020-02-27,1671
Corona,2020-02-28,536
Corona,2020-02-29,633
Corona,2020-03-01,1439
Corona,2020-03-02,1561.5
Corona,2020-03-03,1280
Corona,2020-03-04,1608
Corona,2020-03-05,1233
