query,date,rank
fitness club,2021-03-24,1000000
fitness club,2021-03-25,1000000
fitness club,2021-03-26,1000000
fitness club,2021-03-27,1000000
fitness club,2021-03-28,1000000
fitness club,2021-03-29,1000000
fitness club,2021-03-30,1000000
fitness club,2021-03-31,1000000
fitness club,2021-04-01,1000000
fitness club,2021-04-02,1000000
fitness club,2021-04-03,1000000
fitness club,2021-04-04,1000000
fitness club,2021-04-05,1000000
fitness club,2021-04-06,1000000
fitness club,2021-04-07,1000000
fitness club,2021-04-08,1000000
fitness club,2021-04-09,1000000
fitness club,2021-04-10,1000000
fitness club,2021-04-11,1000000
fitness club,2021-04-12,620237.5
fitness club,2021-04-13,740507.5
fitness club,2021-04-14,1000000
fitness club,2021-04-15,1000000
fitness club,2021-04-16,1000000
fitness club,2021-04-17,1000000
fitness club,2021-04-18,1000000
fitness club,2021-04-19,1000000
fitness club,2021-04-20,1000000
fitness club,2021-04-21,1000000
fitness club,2021-04-22,1000000
fitness club,2021-04-23,1000000
fitness club,2021-04-24,1000000
fitness club,2021-04-25,1000000
fitness club,2021-04-26,1000000
fitness club,2021-04-27,1000000
fitness club,2021-04-28,1000000
fitness club,2021-04-29,1000000
fitness club,2021-04-30,1000000
fitness club,2021-05-01,1000000
fitness club,2021-05-02,1000000
fitness club,2021-05-03,1000000
fitness club,2021-05-04,1000000
fitness club,2021-05-05,1000000
fitness club,2021-05-06,1000000
fitness club,2021-05-07,1000000
fitness club,2021-05-08,1000000
fitness club,2021-05-09,1000000
fitness club,2021-05-10,1000000
fitness club,2021-05-11,1000000
fitness club,2021-05-12,1000000
fitness club,2021-05-13,1000000
fitness club,2021-05-14,1000000
fitness club,2021-05-15,1000000
fitness club,2021-05-16,1000000
fitness club,2021-05-17,1000000
fitness club,2021-05-18,1000000
fitness club,2021-05-19,1000000
fitness club,2021-05-20,1000000
fitness club,2021-05-21,1000000
fitness club,2021-05-22,1000000
fitness club,2021-05-23,1000000
fitness club,2021-05-24,1000000
fitness club,2021-05-25,1000000
fitness club,2021-05-26,1000000
fitness club,2021-05-27,1000000
fitness club,2021-05-28,1000000
fitness club,2021-05-29,1000000
fitness club,2021-05-30,1000000
fitness club,2021-05-31,1000000
fitness club,2021-06-01,1000000
fitness club,2021-06-02,1000000
fitness club,2021-06-03,1000000
fitness club,2021-06-04,1000000
fitness club,2021-06-05,1000000
fitness club,2021-06-06,1000000
fitness club,2021-06-07,1000000
fitness club,2021-06-08,1000000
fitness club,2021-06-09,1000000
fitness club,2021-06-10,1000000
fitness club,2021-06-11,1000000
fitness club,2021-06-12,1000000
fitness club,2021-06-13,1000000
fitness club,2021-06-14,1000000
fitness club,2021-06-15,1000000
fitness club,2021-06-16,1000000
fitness club,2021-06-17,1000000
fitness club,2021-06-18,1000000
fitness club,2021-06-19,1000000
fitness club,2021-06-20,1000000
fitness club,2021-06-21,1000000
fitness club,2021-06-22,1000000
fitness club,2021-06-23,1000000
fitness club,2021-06-24,1000000
fitness club,2021-06-25,1000000
fitness club,2021-06-26,1000000
fitness club,2021-06-27,1000000
fitness club,2021-06-28,1000000
fitness club,2021-06-29,1000000
fitness club,2021-06-30,1000000
fitness club,2021-07-01,1000000
fitness club,2021-07-02,1000000
fitness club,2021-07-03,1000000
fitness club,2021-07-04,1000000
fitness club,2021-07-05,1000000
fitness club,2021-07-06,1000000
fitness club,2021-07-07,1000000
fitness club,2021-07-08,532571
fitness club,2021-07-09,1000000
fitness club,2021-07-10,1000000
fitness club,2021-07-11,1000000
fitness club,2021-07-12,1000000
fitness club,2021-07-13,1000000
fitness club,2021-07-14,1000000
fitness club,2021-07-15,1000000
fitness club,2021-07-16,1000000
fitness club,2021-07-17,1000000
fitness club,2021-07-18,1000000
fitness club,2021-07-19,1000000
fitness club,2021-07-20,1000000
fitness club,2021-07-21,1000000
fitness club,2021-07-22,1000000
fitness club,2021-07-23,1000000
fitness club,2021-07-24,1000000
fitness club,2021-07-25,1000000
fitness club,2021-07-26,1000000
fitness club,2021-07-27,1000000
fitness club,2021-07-28,1000000
fitness club,2021-07-29,1000000
fitness club,2021-07-30,1000000
fitness club,2021-07-31,1000000
fitness club,2021-08-01,1000000
fitness club,2021-08-02,1000000
fitness club,2021-08-03,1000000
fitness club,2021-08-04,1000000
fitness club,2021-08-05,1000000
fitness club,2021-08-06,1000000
fitness club,2021-08-07,1000000
fitness club,2021-08-08,1000000
fitness club,2021-08-09,1000000
fitness club,2021-08-10,1000000
fitness club,2021-08-11,1000000
fitness club,2021-08-12,1000000
fitness club,2021-08-13,1000000
fitness club,2021-08-14,1000000
fitness club,2021-08-15,1000000
fitness club,2021-08-16,1000000
fitness club,2021-08-17,1000000
fitness club,2021-08-18,1000000
fitness club,2021-08-19,1000000
fitness club,2021-08-20,1000000
fitness club,2021-08-21,1000000
fitness club,2021-08-22,1000000
fitness club,2021-08-23,1000000
fitness club,2021-08-24,1000000
fitness club,2021-08-25,1000000
fitness club,2021-08-26,1000000
fitness club,2021-08-27,1000000
fitness club,2021-08-28,1000000
fitness club,2021-08-29,1000000
fitness club,2021-08-30,1000000
fitness club,2021-08-31,1000000
fitness club,2021-09-01,1000000
fitness club,2021-09-02,1000000
fitness club,2021-09-03,1000000
fitness club,2021-09-04,1000000
fitness club,2021-09-05,1000000
fitness club,2021-09-06,1000000
fitness club,2021-09-07,1000000
fitness club,2021-09-08,1000000
fitness club,2021-09-09,1000000
fitness club,2021-09-10,1000000
fitness club,2021-09-11,1000000
fitness club,2021-09-12,1000000
fitness club,2021-09-13,1000000
fitness club,2021-09-14,1000000
fitness club,2021-09-15,1000000
fitness club,2021-09-16,1000000
fitness club,2021-09-17,1000000
fitness club,2021-09-18,1000000
fitness club,2021-09-19,1000000
fitness club,2021-09-20,1000000
fitness club,2021-09-21,1000000
fitness club,2021-09-22,1000000
fitness club,2021-09-23,1000000
fitness club,2021-09-24,1000000
fitness club,2021-09-25,1000000
fitness club,2021-09-26,1000000
fitness club,2021-09-27,1000000
fitness club,2021-09-28,1000000
fitness club,2021-09-29,1000000
fitness club,2021-09-30,1000000
fitness club,2021-10-01,1000000
fitness club,2021-10-02,1000000
fitness club,2021-10-03,1000000
fitness club,2021-10-04,1000000
fitness club,2021-10-05,1000000
fitness club,2021-10-06,1000000
fitness club,2021-10-07,1000000
fitness club,2021-10-08,1000000
fitness club,2021-10-09,1000000
fitness club,2021-10-10,1000000
fitness club,2021-10-11,1000000
fitness club,2021-10-12,1000000
fitness club,2021-10-13,1000000
fitness club,2021-10-14,1000000
fitness club,2021-10-15,1000000
fitness club,2021-10-16,1000000
fitness club,2021-10-17,1000000
Nordictrack,2018-01-01,1000000
Nordictrack,2018-01-02,1000000
Nordictrack,2018-01-03,1000000
Nordictrack,2018-01-04,1000000
Nordictrack,2018-01-05,1000000
Nordictrack,2018-01-06,1000000
Nordictrack,2018-01-07,1000000
Nordictrack,2018-01-08,1000000
Nordictrack,2018-01-09,1000000
Nordictrack,2018-01-10,1000000
Nordictrack,2018-01-11,1000000
Nordictrack,2018-01-12,1000000
Nordictrack,2018-01-13,1000000
Nordictrack,2018-01-14,1000000
Nordictrack,2018-01-15,1000000
Nordictrack,2018-01-16,1000000
Nordictrack,2018-01-17,1000000
Nordictrack,2018-01-18,1000000
Nordictrack,2018-01-19,1000000
Nordictrack,2018-01-20,1000000
Nordictrack,2018-01-21,1000000
Nordictrack,2018-01-22,1000000
Nordictrack,2018-01-23,1000000
Nordictrack,2018-01-24,1000000
Nordictrack,2018-01-25,1000000
Nordictrack,2018-01-26,1000000
Nordictrack,2018-01-27,1000000
Nordictrack,2018-01-28,1000000
Nordictrack,2018-01-29,1000000
Nordictrack,2018-01-30,1000000
Nordictrack,2018-01-31,1000000
Nordictrack,2018-02-01,1000000
Nordictrack,2018-02-02,1000000
Nordictrack,2018-02-03,1000000
Nordictrack,2018-02-04,1000000
Nordictrack,2018-02-05,1000000
Nordictrack,2018-02-06,1000000
Nordictrack,2018-02-07,1000000
Nordictrack,2018-02-08,1000000
Nordictrack,2018-02-09,1000000
Nordictrack,2018-02-10,1000000
Nordictrack,2018-02-11,1000000
Nordictrack,2018-02-12,1000000
Nordictrack,2018-02-13,1000000
Nordictrack,2018-02-14,1000000
Nordictrack,2018-02-15,1000000
Nordictrack,2018-02-16,1000000
Nordictrack,2018-02-17,1000000
Nordictrack,2018-02-18,1000000
Nordictrack,2018-02-19,1000000
Nordictrack,2018-02-20,1000000
Nordictrack,2018-02-21,1000000
Nordictrack,2018-02-22,1000000
Nordictrack,2018-02-23,1000000
Nordictrack,2018-02-24,1000000
Nordictrack,2018-02-25,1000000
Nordictrack,2018-02-26,1000000
Nordictrack,2018-02-27,1000000
Nordictrack,2018-02-28,1000000
Nordictrack,2018-03-01,1000000
Nordictrack,2018-03-02,1000000
Nordictrack,2018-03-03,1000000
Nordictrack,2018-03-04,1000000
Nordictrack,2018-03-05,1000000
Nordictrack,2018-03-06,1000000
Nordictrack,2018-03-07,1000000
Nordictrack,2018-03-08,1000000
Nordictrack,2018-03-09,1000000
Nordictrack,2018-03-10,1000000
Nordictrack,2018-03-11,1000000
Nordictrack,2018-03-12,1000000
Nordictrack,2018-03-13,1000000
Nordictrack,2018-03-14,1000000
Nordictrack,2018-03-15,1000000
Nordictrack,2018-03-16,1000000
Nordictrack,2018-03-17,1000000
Nordictrack,2018-03-18,1000000
Nordictrack,2018-03-19,1000000
Nordictrack,2018-03-20,1000000
Nordictrack,2018-03-21,1000000
Nordictrack,2018-03-22,1000000
Nordictrack,2018-03-23,1000000
Nordictrack,2018-03-24,1000000
Nordictrack,2018-03-25,1000000
Nordictrack,2018-03-26,1000000
Nordictrack,2018-03-27,1000000
Nordictrack,2018-03-28,1000000
Nordictrack,2018-03-29,1000000
Nordictrack,2018-03-30,1000000
Nordictrack,2018-03-31,1000000
Nordictrack,2018-04-01,1000000
Nordictrack,2018-04-02,1000000
Nordictrack,2018-04-03,1000000
Nordictrack,2018-04-04,1000000
Nordictrack,2018-04-05,1000000
Nordictrack,2018-04-06,1000000
Nordictrack,2018-04-07,1000000
Nordictrack,2018-04-08,1000000
Nordictrack,2018-04-09,1000000
Nordictrack,2018-04-10,1000000
Nordictrack,2018-04-11,1000000
Nordictrack,2018-04-12,1000000
Nordictrack,2018-04-13,1000000
Nordictrack,2018-04-14,1000000
Nordictrack,2018-04-15,1000000
Nordictrack,2018-04-16,1000000
Nordictrack,2018-04-17,1000000
Nordictrack,2018-04-18,1000000
Nordictrack,2018-04-19,1000000
Nordictrack,2018-04-20,1000000
Nordictrack,2018-04-21,1000000
Nordictrack,2018-04-22,1000000
Nordictrack,2018-04-23,1000000
Nordictrack,2018-04-24,1000000
Nordictrack,2018-04-25,1000000
Nordictrack,2018-04-26,1000000
Nordictrack,2018-04-27,1000000
Nordictrack,2018-04-28,1000000
Nordictrack,2018-04-29,1000000
Nordictrack,2018-04-30,1000000
Nordictrack,2018-05-01,1000000
Nordictrack,2018-05-02,1000000
Nordictrack,2018-05-03,1000000
Nordictrack,2018-05-04,1000000
Nordictrack,2018-05-05,1000000
Nordictrack,2018-05-06,1000000
Nordictrack,2018-05-07,1000000
Nordictrack,2018-05-08,1000000
Nordictrack,2018-05-09,1000000
Nordictrack,2018-05-10,1000000
Nordictrack,2018-05-11,1000000
Nordictrack,2018-05-12,1000000
Nordictrack,2018-05-13,1000000
Nordictrack,2018-05-14,1000000
Nordictrack,2018-05-15,1000000
Nordictrack,2018-05-16,1000000
Nordictrack,2018-05-17,1000000
Nordictrack,2018-05-18,1000000
Nordictrack,2018-05-19,1000000
Nordictrack,2018-05-20,1000000
Nordictrack,2018-05-21,1000000
Nordictrack,2018-05-22,1000000
Nordictrack,2018-05-23,1000000
Nordictrack,2018-05-24,1000000
Nordictrack,2018-05-25,1000000
Nordictrack,2018-05-26,1000000
Nordictrack,2018-05-27,1000000
Nordictrack,2018-05-28,1000000
Nordictrack,2018-05-29,1000000
Nordictrack,2018-05-30,1000000
Nordictrack,2018-05-31,1000000
Nordictrack,2018-06-01,1000000
Nordictrack,2018-06-02,1000000
Nordictrack,2018-06-03,1000000
Nordictrack,2018-06-04,1000000
Nordictrack,2018-06-05,1000000
Nordictrack,2018-06-06,1000000
Nordictrack,2018-06-07,1000000
Nordictrack,2018-06-08,1000000
Nordictrack,2018-06-09,1000000
Nordictrack,2018-06-10,1000000
Nordictrack,2018-06-11,1000000
Nordictrack,2018-06-12,1000000
Nordictrack,2018-06-13,1000000
Nordictrack,2018-06-14,1000000
Nordictrack,2018-06-15,1000000
Nordictrack,2018-06-16,1000000
Nordictrack,2018-06-17,1000000
Nordictrack,2018-06-18,1000000
Nordictrack,2018-06-19,1000000
Nordictrack,2018-06-20,1000000
Nordictrack,2018-06-21,1000000
Nordictrack,2018-06-22,1000000
Nordictrack,2018-06-23,1000000
Nordictrack,2018-06-24,1000000
Nordictrack,2018-06-25,1000000
Nordictrack,2018-06-26,1000000
Nordictrack,2018-06-27,1000000
Nordictrack,2018-06-28,1000000
Nordictrack,2018-06-29,1000000
Nordictrack,2018-06-30,1000000
Nordictrack,2018-07-01,1000000
Nordictrack,2018-07-02,1000000
Nordictrack,2018-07-03,1000000
Nordictrack,2018-07-04,1000000
Nordictrack,2018-07-05,1000000
Nordictrack,2018-07-06,1000000
Nordictrack,2018-07-07,1000000
Nordictrack,2018-07-08,1000000
Nordictrack,2018-07-09,1000000
Nordictrack,2018-07-10,1000000
Nordictrack,2018-07-11,1000000
Nordictrack,2018-07-12,1000000
Nordictrack,2018-07-13,1000000
Nordictrack,2018-07-14,1000000
Nordictrack,2018-07-15,1000000
Nordictrack,2018-07-16,1000000
Nordictrack,2018-07-17,1000000
Nordictrack,2018-07-18,1000000
Nordictrack,2018-07-19,1000000
Nordictrack,2018-07-20,1000000
Nordictrack,2018-07-21,1000000
Nordictrack,2018-07-22,1000000
Nordictrack,2018-07-23,1000000
Nordictrack,2018-07-24,1000000
Nordictrack,2018-07-25,1000000
Nordictrack,2018-07-26,1000000
Nordictrack,2018-07-27,1000000
Nordictrack,2018-07-28,1000000
Nordictrack,2018-07-29,1000000
Nordictrack,2018-07-30,1000000
Nordictrack,2018-07-31,1000000
Nordictrack,2018-08-01,1000000
Nordictrack,2018-08-02,1000000
Nordictrack,2018-08-03,1000000
Nordictrack,2018-08-04,1000000
Nordictrack,2018-08-05,1000000
Nordictrack,2018-08-06,1000000
Nordictrack,2018-08-07,1000000
Nordictrack,2018-08-08,1000000
Nordictrack,2018-08-09,1000000
Nordictrack,2018-08-10,1000000
Nordictrack,2018-08-11,1000000
Nordictrack,2018-08-12,1000000
Nordictrack,2018-08-13,1000000
Nordictrack,2018-08-14,1000000
Nordictrack,2018-08-15,1000000
Nordictrack,2018-08-16,1000000
Nordictrack,2018-08-17,1000000
Nordictrack,2018-08-18,1000000
Nordictrack,2018-08-19,1000000
Nordictrack,2018-08-20,1000000
Nordictrack,2018-08-21,1000000
Nordictrack,2018-08-22,1000000
Nordictrack,2018-08-23,1000000
Nordictrack,2018-08-24,1000000
Nordictrack,2018-08-25,1000000
Nordictrack,2018-08-26,1000000
Nordictrack,2018-08-27,1000000
Nordictrack,2018-08-28,1000000
Nordictrack,2018-08-29,1000000
Nordictrack,2018-08-30,1000000
Nordictrack,2018-08-31,1000000
Nordictrack,2018-09-01,1000000
Nordictrack,2018-09-02,1000000
Nordictrack,2018-09-03,1000000
Nordictrack,2018-09-04,1000000
Nordictrack,2018-09-05,1000000
Nordictrack,2018-09-06,1000000
Nordictrack,2018-09-07,1000000
Nordictrack,2018-09-08,1000000
Nordictrack,2018-09-09,1000000
Nordictrack,2018-09-10,1000000
Nordictrack,2018-09-11,1000000
Nordictrack,2018-09-12,1000000
Nordictrack,2018-09-13,1000000
Nordictrack,2018-09-14,1000000
Nordictrack,2018-09-15,1000000
Nordictrack,2018-09-16,1000000
Nordictrack,2018-09-17,1000000
Nordictrack,2018-09-18,1000000
Nordictrack,2018-09-19,1000000
Nordictrack,2018-09-20,1000000
Nordictrack,2018-09-21,1000000
Nordictrack,2018-09-22,1000000
Nordictrack,2018-09-23,1000000
Nordictrack,2018-09-24,1000000
Nordictrack,2018-09-25,1000000
Nordictrack,2018-09-26,1000000
Nordictrack,2018-09-27,1000000
Nordictrack,2018-09-28,1000000
Nordictrack,2018-09-29,1000000
Nordictrack,2018-09-30,1000000
Nordictrack,2018-10-01,1000000
Nordictrack,2018-10-02,1000000
Nordictrack,2018-10-03,1000000
Nordictrack,2018-10-04,1000000
Nordictrack,2018-10-05,1000000
Nordictrack,2018-10-06,1000000
Nordictrack,2018-10-07,1000000
Nordictrack,2018-10-08,1000000
Nordictrack,2018-10-09,1000000
Nordictrack,2018-10-10,1000000
Nordictrack,2018-10-11,1000000
Nordictrack,2018-10-12,1000000
Nordictrack,2018-10-13,1000000
Nordictrack,2018-10-14,1000000
Nordictrack,2018-10-15,1000000
Nordictrack,2018-10-16,1000000
Nordictrack,2018-10-17,1000000
Nordictrack,2018-10-18,1000000
Nordictrack,2018-10-19,1000000
Nordictrack,2018-10-20,1000000
Nordictrack,2018-10-21,1000000
Nordictrack,2018-10-22,1000000
Nordictrack,2018-10-23,1000000
Nordictrack,2018-10-24,1000000
Nordictrack,2018-10-25,1000000
Nordictrack,2018-10-26,1000000
Nordictrack,2018-10-27,1000000
Nordictrack,2018-10-28,1000000
Nordictrack,2018-10-29,1000000
Nordictrack,2018-10-30,1000000
Nordictrack,2018-10-31,1000000
Nordictrack,2018-11-01,1000000
Nordictrack,2018-11-02,1000000
Nordictrack,2018-11-03,1000000
Nordictrack,2018-11-04,1000000
Nordictrack,2018-11-05,1000000
Nordictrack,2018-11-06,1000000
Nordictrack,2018-11-07,1000000
Nordictrack,2018-11-08,1000000
Nordictrack,2018-11-09,1000000
Nordictrack,2018-11-10,1000000
Nordictrack,2018-11-11,1000000
Nordictrack,2018-11-12,1000000
Nordictrack,2018-11-13,1000000
Nordictrack,2018-11-14,1000000
Nordictrack,2018-11-15,1000000
Nordictrack,2018-11-16,1000000
Nordictrack,2018-11-17,1000000
Nordictrack,2018-11-18,1000000
Nordictrack,2018-11-19,1000000
Nordictrack,2018-11-20,1000000
Nordictrack,2018-11-21,1000000
Nordictrack,2018-11-22,1000000
Nordictrack,2018-11-23,1000000
Nordictrack,2018-11-24,1000000
Nordictrack,2018-11-25,1000000
Nordictrack,2018-11-26,1000000
Nordictrack,2018-11-27,1000000
Nordictrack,2018-11-28,1000000
Nordictrack,2018-11-29,1000000
Nordictrack,2018-11-30,1000000
Nordictrack,2018-12-01,1000000
Nordictrack,2018-12-02,1000000
Nordictrack,2018-12-03,1000000
Nordictrack,2018-12-04,1000000
Nordictrack,2018-12-05,1000000
Nordictrack,2018-12-06,1000000
Nordictrack,2018-12-07,1000000
Nordictrack,2018-12-08,1000000
Nordictrack,2018-12-09,1000000
Nordictrack,2018-12-10,1000000
Nordictrack,2018-12-11,1000000
Nordictrack,2018-12-12,1000000
Nordictrack,2018-12-13,1000000
Nordictrack,2018-12-14,1000000
Nordictrack,2018-12-15,1000000
Nordictrack,2018-12-16,1000000
Nordictrack,2018-12-17,877972.5
Nordictrack,2018-12-18,1000000
Nordictrack,2018-12-19,1000000
Nordictrack,2018-12-20,1000000
Nordictrack,2018-12-21,1000000
Nordictrack,2018-12-22,1000000
Nordictrack,2018-12-23,1000000
Nordictrack,2018-12-24,1000000
Nordictrack,2018-12-25,1000000
Nordictrack,2018-12-26,1000000
Nordictrack,2018-12-27,1000000
Nordictrack,2018-12-28,1000000
Nordictrack,2018-12-29,1000000
Nordictrack,2018-12-30,1000000
Nordictrack,2018-12-31,1000000
Nordictrack,2019-01-01,1000000
Nordictrack,2019-01-02,1000000
Nordictrack,2019-01-03,1000000
Nordictrack,2019-01-04,1000000
Nordictrack,2019-01-05,1000000
Nordictrack,2019-01-06,1000000
Nordictrack,2019-01-07,1000000
Nordictrack,2019-01-08,1000000
Nordictrack,2019-01-09,1000000
Nordictrack,2019-01-10,1000000
Nordictrack,2019-01-11,1000000
Nordictrack,2019-01-12,1000000
Nordictrack,2019-01-13,1000000
Nordictrack,2019-01-14,1000000
Nordictrack,2019-01-15,1000000
Nordictrack,2019-01-16,960258
Nordictrack,2019-01-17,1000000
Nordictrack,2019-01-18,1000000
Nordictrack,2019-01-19,1000000
Nordictrack,2019-01-20,1000000
Nordictrack,2019-01-21,1000000
Nordictrack,2019-01-22,1000000
Nordictrack,2019-01-23,972709.5
Nordictrack,2019-01-24,1000000
Nordictrack,2019-01-25,1000000
Nordictrack,2019-01-26,1000000
Nordictrack,2019-01-27,1000000
Nordictrack,2019-01-28,1000000
Nordictrack,2019-01-29,1000000
Nordictrack,2019-01-30,1000000
Nordictrack,2019-01-31,1000000
Nordictrack,2019-02-01,1000000
Nordictrack,2019-02-02,1000000
Nordictrack,2019-02-03,1000000
Nordictrack,2019-02-04,1000000
Nordictrack,2019-02-05,1000000
Nordictrack,2019-02-06,1000000
Nordictrack,2019-02-07,1000000
Nordictrack,2019-02-08,1000000
Nordictrack,2019-02-09,1000000
Nordictrack,2019-02-10,1000000
Nordictrack,2019-02-11,798521.5
Nordictrack,2019-02-12,1000000
Nordictrack,2019-02-13,974943
Nordictrack,2019-02-14,1000000
Nordictrack,2019-02-15,1000000
Nordictrack,2019-02-16,1000000
Nordictrack,2019-02-17,1000000
Nordictrack,2019-02-18,1000000
Nordictrack,2019-02-19,1000000
Nordictrack,2019-02-20,1000000
Nordictrack,2019-02-21,1000000
Nordictrack,2019-02-22,1000000
Nordictrack,2019-02-23,1000000
Nordictrack,2019-02-24,1000000
Nordictrack,2019-02-25,1000000
Nordictrack,2019-02-26,1000000
Nordictrack,2019-02-27,1000000
Nordictrack,2019-02-28,1000000
Nordictrack,2019-03-01,1000000
Nordictrack,2019-03-02,1000000
Nordictrack,2019-03-03,1000000
Nordictrack,2019-03-04,1000000
Nordictrack,2019-03-05,1000000
Nordictrack,2019-03-06,993225
Nordictrack,2019-03-07,1000000
Nordictrack,2019-03-08,1000000
Nordictrack,2019-03-09,1000000
Nordictrack,2019-03-10,1000000
Nordictrack,2019-03-11,1000000
Nordictrack,2019-03-12,1000000
Nordictrack,2019-03-13,1000000
Nordictrack,2019-03-14,1000000
Nordictrack,2019-03-15,1000000
Nordictrack,2019-03-16,1000000
Nordictrack,2019-03-17,1000000
Nordictrack,2019-03-18,1000000
Nordictrack,2019-03-19,1000000
Nordictrack,2019-03-20,1000000
Nordictrack,2019-03-21,1000000
Nordictrack,2019-03-22,1000000
Nordictrack,2019-03-23,1000000
Nordictrack,2019-03-24,1000000
Nordictrack,2019-03-25,1000000
Nordictrack,2019-03-26,1000000
Nordictrack,2019-03-27,1000000
Nordictrack,2019-03-28,1000000
Nordictrack,2019-03-29,1000000
Nordictrack,2019-03-30,1000000
Nordictrack,2019-03-31,1000000
Nordictrack,2019-04-01,1000000
Nordictrack,2019-04-02,1000000
Nordictrack,2019-04-03,1000000
Nordictrack,2019-04-04,1000000
Nordictrack,2019-04-05,1000000
Nordictrack,2019-04-06,1000000
Nordictrack,2019-04-07,1000000
Nordictrack,2019-04-08,1000000
Nordictrack,2019-04-09,1000000
Nordictrack,2019-04-10,1000000
Nordictrack,2019-04-11,1000000
Nordictrack,2019-04-12,1000000
Nordictrack,2019-04-13,1000000
Nordictrack,2019-04-14,1000000
Nordictrack,2019-04-15,1000000
Nordictrack,2019-04-16,1000000
Nordictrack,2019-04-17,1000000
Nordictrack,2019-04-18,1000000
Nordictrack,2019-04-19,1000000
Nordictrack,2019-04-20,1000000
Nordictrack,2019-04-21,1000000
Nordictrack,2019-04-22,1000000
Nordictrack,2019-04-23,1000000
Nordictrack,2019-04-24,1000000
Nordictrack,2019-04-25,1000000
Nordictrack,2019-04-26,1000000
Nordictrack,2019-04-27,1000000
Nordictrack,2019-04-28,1000000
Nordictrack,2019-04-29,1000000
Nordictrack,2019-04-30,1000000
Nordictrack,2019-05-01,1000000
Nordictrack,2019-05-02,1000000
Nordictrack,2019-05-03,1000000
Nordictrack,2019-05-04,1000000
Nordictrack,2019-05-05,1000000
Nordictrack,2019-05-06,1000000
Nordictrack,2019-05-07,1000000
Nordictrack,2019-05-08,1000000
Nordictrack,2019-05-09,1000000
Nordictrack,2019-05-10,1000000
Nordictrack,2019-05-11,1000000
Nordictrack,2019-05-12,1000000
Nordictrack,2019-05-13,1000000
Nordictrack,2019-05-14,1000000
Nordictrack,2019-05-15,1000000
Nordictrack,2019-05-16,1000000
Nordictrack,2019-05-17,1000000
Nordictrack,2019-05-18,1000000
Nordictrack,2019-05-19,1000000
Nordictrack,2019-05-20,1000000
Nordictrack,2019-05-21,1000000
Nordictrack,2019-05-22,1000000
Nordictrack,2019-05-23,1000000
Nordictrack,2019-05-24,1000000
Nordictrack,2019-05-25,1000000
Nordictrack,2019-05-26,1000000
Nordictrack,2019-05-27,1000000
Nordictrack,2019-05-28,1000000
Nordictrack,2019-05-29,1000000
Nordictrack,2019-05-30,1000000
Nordictrack,2019-05-31,1000000
Nordictrack,2019-06-01,1000000
Nordictrack,2019-06-02,1000000
Nordictrack,2019-06-03,1000000
Nordictrack,2019-06-04,1000000
Nordictrack,2019-06-05,1000000
Nordictrack,2019-06-06,1000000
Nordictrack,2019-06-07,1000000
Nordictrack,2019-06-08,1000000
Nordictrack,2019-06-09,1000000
Nordictrack,2019-06-10,1000000
Nordictrack,2019-06-11,1000000
Nordictrack,2019-06-12,1000000
Nordictrack,2019-06-13,1000000
Nordictrack,2019-06-14,1000000
Nordictrack,2019-06-15,1000000
Nordictrack,2019-06-16,1000000
Nordictrack,2019-06-17,1000000
Nordictrack,2019-06-18,1000000
Nordictrack,2019-06-19,1000000
Nordictrack,2019-06-20,1000000
Nordictrack,2019-06-21,1000000
Nordictrack,2019-06-22,1000000
Nordictrack,2019-06-23,1000000
Nordictrack,2019-06-24,1000000
Nordictrack,2019-06-25,1000000
Nordictrack,2019-06-26,1000000
Nordictrack,2019-06-27,1000000
Nordictrack,2019-06-28,1000000
Nordictrack,2019-06-29,1000000
Nordictrack,2019-06-30,1000000
Nordictrack,2019-07-01,1000000
Nordictrack,2019-07-02,1000000
Nordictrack,2019-07-03,1000000
Nordictrack,2019-07-04,1000000
Nordictrack,2019-07-05,1000000
Nordictrack,2019-07-06,759971
Nordictrack,2019-07-07,1000000
Nordictrack,2019-07-08,1000000
Nordictrack,2019-07-09,1000000
Nordictrack,2019-07-10,1000000
Nordictrack,2019-07-11,1000000
Nordictrack,2019-07-12,1000000
Nordictrack,2019-07-13,1000000
Nordictrack,2019-07-14,1000000
Nordictrack,2019-07-15,1000000
Nordictrack,2019-07-16,1000000
Nordictrack,2019-07-17,1000000
Nordictrack,2019-07-18,1000000
Nordictrack,2019-07-19,1000000
Nordictrack,2019-07-20,1000000
Nordictrack,2019-07-21,1000000
Nordictrack,2019-07-22,1000000
Nordictrack,2019-07-23,1000000
Nordictrack,2019-07-24,1000000
Nordictrack,2019-07-25,1000000
Nordictrack,2019-07-26,1000000
Nordictrack,2019-07-27,1000000
Nordictrack,2019-07-28,1000000
Nordictrack,2019-07-29,1000000
Nordictrack,2019-07-30,1000000
Nordictrack,2019-07-31,1000000
Nordictrack,2019-08-01,1000000
Nordictrack,2019-08-02,614309
Nordictrack,2019-08-03,413580.5
Nordictrack,2019-08-04,597275.5
Nordictrack,2019-08-05,568194.5
Nordictrack,2019-08-06,729142.5
Nordictrack,2019-08-07,1000000
Nordictrack,2019-08-08,1000000
Nordictrack,2019-08-09,1000000
Nordictrack,2019-08-10,1000000
Nordictrack,2019-08-11,1000000
Nordictrack,2019-08-12,992022
Nordictrack,2019-08-13,1000000
Nordictrack,2019-08-14,1000000
Nordictrack,2019-08-15,817977
